0x8000 {}
0x8bf7 {32751,32751,10,10,8,8,1,1,1,1}
0x8bf8 {12266,12266,26,26,7,7,1,1}
0x8bf9 {4758,80,70,15,9,6,1,1,1}
0x8bfa {21829,537,17,17,2,2,2,2,1}
0x8bfb {1244,1244,17,17,12,12,1,1,1,1}
0x8bfc {697,697,33,33,15,8,1,1,1}
0x8bfd {10779,10779,24,24,9,9,1,1,1,1}
0x8bfe {32750,32750,60,60,2,2,1,1,1,1}
0x8bff {1769,586,71,29,1,1,1,1,1,1,1}
0x8c01 {299,299,62}
0x8c02 {7985,515,72}
0x8c03 {24548,24548,42,42}
0x8c04 {16367,295,64}
0x8c05 {4583,4583,37,37}
0x8c06 {28642,28642,43,43}
0x8c07 {9255,165,12,12,1}
0x8c09 {28642,28642,63,63}
0x8c0a {7649,7649,42,42}
0x8c0b {57321,223,76,11,11}
0x8c0c {2016,2016,8,8}
0x8c0d {494,494,50,12,12}
0x8c0e {63441,677,74,10,8}
0x8c0f {32369,32369,10,10,1,1}
0x8c11 {215,215,8,8}
0x8c12 {1844,1844,32,32}
0x8c13 {179,114,114,35,13}
0x8c14 {1349,1349,34,34}
0x8c15 {21829,797,29,29,6}
0x8c16 {1055,409,86,13,8}
0x8c17 {32750,32750,47,47,6,6}
0x8c18 {170,170,21,21}
0x8c19 {21829,545,64,11,11}
0x8c1a {21467,252,44,34,13}
0x8c1b {46,46,46,46,9,9}
0x8c1c {57321,114,35,14,10}
0x8c1d {1804,1804,21,21,6,6}
0x8c1e {6461,6461,47,47,7,7}
0x8c1f {3554,94,56,11,1,1,1}
0x8c21 {30644,30644,54,54}
0x8c22 {32751,32751,50,50}
0x8c23 {63441,80,45,5,5}
0x8c24 {10906,10906,51,51}
0x8c25 {1762,1762,12,12,5}
0x8c26 {2743,2743,36,25,5}
0x8c27 {1844,1844,50,50,5,5}
0x8c29 {16367,289,102,13,11}
0x8c2a {21829,335,59,15,10}
0x8c2b {1514,1514,35,35,5,5}
0x8c2c {4079,4079,8,8,8}
0x8c2d {32751,32751,53,53,8,8}
0x8c2e {10652,10652,58,58,7,7}
0x8c2f {63441,225,63,5,5,5,1}
0x8c31 {21829,601,81,13,5}
0x8c32 {3050,426,28,18,9}
0x8c33 {1769,1769,25,25,5,5}
0x8c34 {494,120,38,14,9}
0x8c35 {8174,8174,30,30,11,11}
0x8c36 {32751,32751,73,73,8,8}
0x8c37 {65519,121,56,23,12,5,1}
0x8c38 {7649,253,24,10,10}
0x8c39 {32369,32369,45,45,14,14}
0x8c3a {32750,32750,13,13,7,7}
0x8c3b {16367,385,39,18,13,10,1}
0x8c3c {24557,24557,43,43,7,7}
0x8c3d {63441,419,70,30,5,5,1}
0x8c3e {63441,335,25,25,8,7,1}
0x8c3f {14264,14264,39,39,1,1,1,1}
0x8c41 {325,325,41,41}
0x8c42 {8174,8174,30,30}
0x8c43 {21829,553,79,19,11}
0x8c44 {32751,32751,69,69}
0x8c45 {194,124,35,20,10}
0x8c46 {65519,560,64,13,13}
0x8c47 {28628,28628,83,83,11,11}
0x8c49 {65519,595,36,23,11}
0x8c4a {64881,267,60,20,10}
0x8c4b {24557,24557,42,42,8,8}
0x8c4c {2588,204,23,8,4}
0x8c4d {26654,26654,65,65,10,10}
0x8c4e {32751,32751,35,35,9,9}
0x8c4f {4079,4079,69,22,9,4,1}
0x8c51 {55319,527,53,19,16}
0x8c52 {239,17,17,14,5}
0x8c53 {32750,32750,21,21,6,6}
0x8c54 {65519,77,77,20,9}
0x8c55 {325,325,48,48,8,8}
0x8c56 {10652,10652,73,73,6,6}
0x8c57 {42971,585,70,8,8,4,4}
0x8c58 {4353,917,87,11,6}
0x8c59 {488,488,16,16,8,8}
0x8c5a {110,110,14,14,6,6}
0x8c5b {21829,407,77,16,11,6,6}
0x8c5c {914,914,30,30,9,9}
0x8c5d {65519,305,53,14,14,7,4}
0x8c5e {5099,474,70,32,7,7,5}
0x8c5f {32751,32751,36,36,6,6,1,1}
0x8c61 {47507,535,42,25,5}
0x8c62 {3053,80,12,8,5}
0x8c63 {27543,27543,22,22,5,5}
0x8c64 {21467,108,29,15,14}
0x8c65 {31988,31988,15,15,11,11}
0x8c66 {12266,12266,44,44,6,6}
0x8c67 {21829,139,45,9,9,5,1}
0x8c69 {32751,32751,15,15,9,9}
0x8c6a {16360,16360,48,48,7,7}
0x8c6b {7649,676,63,22,11,4,4}
0x8c6c {32751,32751,29,29,8,8}
0x8c6d {21829,375,97,19,13,2,2}
0x8c6e {3239,3239,29,29,11,5,4}
0x8c6f {1622,1622,59,59,5,5,1,1}
0x8c71 {3394,3394,42,42,5,5}
0x8c72 {32751,32751,50,50,5,5}
0x8c73 {1154,1154,20,12,5,5,1}
0x8c74 {2588,2588,28,28,10,10}
0x8c75 {63441,397,67,21,13,4,4}
0x8c76 {55319,353,52,28,12,6,5}
0x8c77 {30689,30689,56,56,8,8,1,1}
0x8c78 {30689,30689,42,42,9,9}
0x8c79 {57321,125,63,11,11,9,1}
0x8c7a {365,365,114,21,9,4,4}
0x8c7b {236,236,32,32,12,12,1,1}
0x8c7c {65519,497,35,16,11,4,1}
0x8c7d {7145,7145,64,64,7,7,1,1}
0x8c7e {32750,32750,64,64,9,9,1,1}
0x8c7f {65519,185,49,21,1,1,1,1,1}
0x8c81 {23606,23606,33,33}
0x8c82 {1007,1007,48,48}
0x8c83 {55319,109,44,23,13}
0x8c84 {16364,16364,29,29}
0x8c85 {21829,475,27,27,10}
0x8c86 {16367,646,39,18,10}
0x8c87 {1006,1006,30,30,9,9}
0x8c89 {494,494,14,14,4}
0x8c8a {7649,185,69,15,4}
0x8c8b {32748,32748,49,49,10,10}
0x8c8c {64881,204,47,4,4}
0x8c8d {30689,30689,10,10,5,5}
0x8c8e {10906,10906,64,64,4,4}
0x8c8f {23606,330,55,5,5,4,1}
0x8c91 {65519,107,61,25,15}
0x8c92 {65519,407,50,15,6}
0x8c93 {24557,24557,11,11,8,8}
0x8c94 {5099,369,49,27,7}
0x8c95 {1720,1720,32,32,6,6}
0x8c96 {10219,10219,30,30,6,6}
0x8c97 {9255,182,46,13,6,5,5}
0x8c98 {241,241,241,31,4}
0x8c99 {30689,30689,28,28,4,4}
0x8c9a {1508,1508,20,20,6,6}
0x8c9b {13091,397,38,22,5,5,4}
0x8c9c {4583,4583,42,42,11,11}
0x8c9d {1937,1937,52,11,6,5,4}
0x8c9e {57321,515,25,24,16,4,4}
0x8c9f {238,238,11,11,5,5,1,1}
0x8ca1 {21467,493,73,16,6}
0x8ca2 {16367,679,78,15,12}
0x8ca3 {10906,10906,37,37,5,5}
0x8ca4 {7145,7145,23,23,9}
0x8ca5 {12266,12266,57,57,6,6}
0x8ca6 {2504,2504,50,50,7,7}
0x8ca7 {64881,579,55,5,5,5,5}
0x8ca9 {9532,9532,9,9,5,5}
0x8caa {15,15,15,15,4,4}
0x8cab {5339,93,31,5,5,5,4}
0x8cac {494,494,25,25,4,4}
0x8cad {13091,395,47,5,5,5,5}
0x8cae {63441,274,59,5,5,5,4}
0x8caf {5,5,5,5,5,5,5,5}
0x8cb1 {4665,4665,51,51,11,11}
0x8cb2 {1230,1230,59,59,6,6}
0x8cb3 {57321,441,49,30,7,5,5}
0x8cb4 {2143,2143,35,35,7,7}
0x8cb5 {65519,265,82,14,12,4,4}
0x8cb6 {4353,169,75,15,7,5,3}
0x8cb7 {1244,1244,17,17,5,5,5,5}
0x8cb8 {32748,32748,72,72,9,9}
0x8cb9 {1937,1937,21,21,7,7,4}
0x8cba {65519,708,57,15,13,5,4}
0x8cbb {32751,32751,65,65,8,8,3,3}
0x8cbc {65519,495,39,23,13,4,4}
0x8cbd {32750,32750,24,24,5,5,4,4}
0x8cbe {7145,7145,11,11,5,5,4,4}
0x8cbf {239,239,44,5,5,5,1,1,1}
0x8cc1 {57321,235,37,21,10}
0x8cc2 {4079,461,35,12,12}
0x8cc3 {10779,10779,31,31,9,9}
0x8cc4 {63441,129,46,10,4}
0x8cc5 {31666,31666,75,75,10,10}
0x8cc6 {1769,1769,83,83,9,9}
0x8cc7 {1055,1055,52,31,14,7,1}
0x8cc9 {24557,24557,19,19,4,4}
0x8cca {32750,32750,60,60,4,4}
0x8ccb {4079,4079,29,29,14,5,4}
0x8ccc {47,47,4,4,4,4}
0x8ccd {57321,43,19,19,4,4,3}
0x8cce {1622,426,38,19,4,4,4}
0x8ccf {10524,10524,10,10,5,5,1,1}
0x8cd1 {15732,15732,64,64,10,10}
0x8cd2 {1565,1565,19,19,10,10}
0x8cd3 {64881,678,15,15,15,5,5}
0x8cd4 {3394,3394,23,23,7,7}
0x8cd5 {149,94,32,18,10,9,3}
0x8cd6 {14306,276,54,10,10,7,4}
0x8cd7 {32369,32369,35,35,4,4,4,4}
0x8cd8 {32751,32751,35,35,4,4}
0x8cd9 {65519,766,32,26,4,4,3}
0x8cda {7145,208,65,18,6,6,4}
0x8cdb {194,194,20,20,7,7,2,2}
0x8cdc {16367,342,48,27,4,4,4}
0x8cdd {4665,4665,33,33,4,4,2,2}
0x8cde {32748,32748,56,56,6,6,4,4}
0x8cdf {3890,130,32,16,14,5,1,1,1}
0x8ce1 {4079,4079,30,30,5,5}
0x8ce2 {2028,2028,7,7,7,7}
0x8ce3 {16367,591,32,22,16,5,1}
0x8ce4 {12266,12266,38,38,8,8}
0x8ce5 {21829,259,69,26,8,6,5}
0x8ce6 {1269,1269,50,20,14,9,4}
0x8ce7 {32750,32750,56,56,8,8,1,1}
0x8ce9 {4079,167,58,5,5,5,4}
0x8cea {13319,13319,58,15,4,4,4}
0x8ceb {32751,32751,40,40,5,5,4,4}
0x8cec {21467,244,62,21,4,4,4}
0x8ced {24548,24548,77,77,5,5,2,2}
0x8cee {4583,4583,74,74,4,4,3,3}
0x8cef {18429,533,40,5,5,5,1,1,1}
0x8cf1 {4076,124,44,23,9,5,1}
0x8cf2 {65519,384,53,24,8,4,4}
0x8cf3 {3704,3704,24,24,8,8,1,1}
0x8cf4 {2743,2743,27,27,11,4,4}
0x8cf5 {1769,1769,49,49,4,4,4,4}
0x8cf6 {8174,8174,32,32,7,7,4,4}
0x8cf7 {57321,575,43,21,17,8,1,1,1}
0x8cf8 {635,635,30,10,10,5,1}
0x8cf9 {10906,10906,42,42,12,12,1,1}
0x8cfa {32751,32751,30,30,5,5,4,4}
0x8cfb {9255,221,58,27,6,6,1,1,1}
0x8cfc {9532,9532,59,59,9,9,1,1}
0x8cfd {21829,585,57,19,13,6,1,1,1}
0x8cfe {65519,537,48,28,15,6,1,1,1}
0x8cff {24557,24557,52,52,1,1,1,1,1,1}
0x8d01 {4665,4665,23,23}
0x8d02 {32748,32748,40,40}
0x8d03 {65519,184,31,19,11}
0x8d04 {194,194,21,21}
0x8d05 {4079,4079,41,33,10}
0x8d06 {4353,765,58,7,4}
0x8d07 {23606,23606,53,53,10,10}
0x8d09 {3050,282,20,18,5}
0x8d0a {7145,208,77,21,10}
0x8d0b {1006,1006,27,27,5,5}
0x8d0c {64881,283,71,15,7}
0x8d0d {392,392,17,17,5,5}
0x8d0e {2651,2651,47,47,7,7}
0x8d0f {3053,215,44,8,6,6,1}
0x8d11 {13091,320,62,12,5}
0x8d12 {47507,151,68,14,8}
0x8d13 {28628,28628,18,18,5,5}
0x8d14 {63441,226,65,10,6}
0x8d15 {7985,7985,43,43,7,7}
0x8d16 {3890,3890,41,41,4,4}
0x8d17 {59039,561,43,22,12,4,4}
0x8d19 {32750,32750,33,33,7,7}
0x8d1a {10219,10219,41,41,4,4}
0x8d1b {47507,13,13,13,4,4,4}
0x8d1c {1004,1004,34,34,4,4}
0x8d1d {7649,368,40,18,5,5,5}
0x8d1e {57321,679,67,26,5,4,4}
0x8d1f {4665,4665,48,48,10,10,1,1}
0x8d21 {21829,431,72,19,10}
0x8d22 {299,299,34,30,16}
0x8d23 {12266,12266,44,44,9,9}
0x8d24 {5099,5099,44,8,3}
0x8d25 {31666,31666,36,36,13,13}
0x8d26 {32751,32751,47,47,9,9}
0x8d27 {2371,2371,34,34,13,4,4}
0x8d29 {32369,32369,28,28,7,7}
0x8d2a {3050,3050,25,25,6,6}
0x8d2b {65519,213,36,7,7,5,4}
0x8d2c {27543,27543,42,42,8,8}
0x8d2d {16367,195,76,8,8,8,3}
0x8d2e {21829,782,81,16,4,4,4}
0x8d2f {1004,1004,48,48,5,5,4,4}
0x8d31 {404,404,21,21,8,8}
0x8d32 {32751,32751,48,48,6,6}
0x8d33 {63441,191,67,12,12,5,5}
0x8d34 {31666,31666,71,71,5,5}
0x8d35 {65519,339,82,28,8,4,4}
0x8d36 {1244,484,59,18,11,8,3}
0x8d37 {4583,4583,51,51,4,4,4,4}
0x8d38 {24557,24557,28,28,11,11}
0x8d39 {13091,339,25,6,6,6,5}
0x8d3a {55319,307,69,26,6,3,3}
0x8d3b {10214,10214,39,39,10,10,3,3}
0x8d3c {21829,663,69,23,11,8,5}
0x8d3d {27543,27543,5,5,5,5,5,5}
0x8d3e {16360,16360,21,21,10,10,3,3}
0x8d3f {16367,177,96,23,13,5,1,1,1}
0x8d41 {365,365,114,17,7}
0x8d42 {57321,347,53,29,13}
0x8d43 {10694,10694,15,15,11,11}
0x8d44 {65519,603,78,17,7}
0x8d45 {27543,27543,66,66,7,7}
0x8d46 {1100,1100,14,14,4,4}
0x8d47 {4079,4079,54,22,8,8,5}
0x8d49 {3260,3260,72,72,6,6}
0x8d4a {4665,4665,32,32,11,11}
0x8d4b {59039,124,36,26,10,5,4}
0x8d4c {32750,32750,47,47,10,10}
0x8d4d {13091,403,72,14,7,7,5}
0x8d4e {3540,148,61,14,6,3,3}
0x8d4f {7145,7145,34,34,8,8,4,4}
0x8d51 {4583,4583,32,32,5,5}
0x8d52 {10214,10214,65,65,7,7}
0x8d53 {42971,219,53,7,7,5,4}
0x8d54 {24557,24557,26,26,12,12}
0x8d55 {7985,416,53,19,5,5,2}
0x8d56 {239,154,9,9,9,9,2}
0x8d57 {32748,32748,27,27,4,4,2,2}
0x8d58 {264,264,18,18,8,8}
0x8d59 {239,154,26,17,11,7,3}
0x8d5a {47507,271,55,9,9,9,2}
0x8d5b {30689,30689,42,42,7,7,2,2}
0x8d5c {63441,211,82,19,13,7,4}
0x8d5d {68,68,11,11,5,5,2,2}
0x8d5e {4665,4665,53,53,9,9,2,2}
0x8d5f {21829,229,28,6,6,4,2,2,1}
0x8d61 {852,852,20,20,9,9}
0x8d62 {3554,3554,63,63,7,7}
0x8d63 {35,35,35,8,8,8,4}
0x8d64 {32748,32748,47,47,4,4}
0x8d65 {365,365,114,11,11,4,4}
0x8d66 {1349,1349,21,12,7,7,4}
0x8d67 {32751,32751,33,33,7,7,4,4}
0x8d69 {57321,119,27,10,10,4,4}
0x8d6a {63441,93,72,20,16,7,2}
0x8d6b {12248,12248,44,44,4,4,2,2}
0x8d6c {42971,517,75,17,10,4,3}
0x8d6d {4583,4583,19,19,2,2,2,2}
0x8d6e {10214,10214,20,20,6,6,2,2}
0x8d6f {63441,531,45,19,9,4,4,2,1}
0x8d71 {65519,982,14,14,14,4,4}
0x8d72 {65519,402,50,13,4,4,4}
0x8d73 {4665,4665,44,44,13,13,4,4}
0x8d74 {57321,325,77,15,12,5,4}
0x8d75 {32748,32748,22,22,8,8,2,2}
0x8d76 {1349,1349,46,46,7,7,2,2}
0x8d77 {8174,658,44,9,9,4,4,2,1}
0x8d78 {21467,371,81,4,4,4,4}
0x8d79 {449,449,21,21,4,4,4,4}
0x8d7a {2324,2324,24,24,9,9,2,2}
0x8d7b {2651,107,26,13,13,4,4,2,1}
0x8d7c {1007,1007,51,51,11,11,4,4}
0x8d7d {59039,606,40,21,9,5,5,2,1}
0x8d7e {16367,133,69,24,14,6,2,2,1}
0x8d7f {28642,28642,59,59,8,8,1,1,1,1}
0x8d81 {614,614,34,26,16}
0x8d82 {47507,277,27,9,6}
0x8d83 {30689,30689,31,31,8,8}
0x8d84 {65519,427,55,10,8}
0x8d85 {10652,10652,33,33,5,5}
0x8d86 {32751,32751,33,33,5,5}
0x8d87 {64881,585,43,20,6,6,1}
0x8d89 {325,325,37,37,7,7}
0x8d8a {28628,28628,44,44,6,6}
0x8d8b {4076,292,48,17,12,8,5}
0x8d8c {24557,24557,37,37,8,8}
0x8d8d {63441,463,65,19,5,2,2}
0x8d8e {21829,404,7,7,7,7,6}
0x8d8f {10214,10214,40,40,7,7,1,1}
0x8d91 {3554,3554,35,35,5,5}
0x8d92 {1006,1006,22,22,10,10}
0x8d93 {21829,272,97,21,10,5,4}
0x8d94 {16360,16360,51,51,10,10}
0x8d95 {65519,1149,62,19,9,5,5}
0x8d96 {64881,340,80,6,6,6,3}
0x8d97 {1286,1286,12,12,5,5,5,5}
0x8d99 {47507,361,74,7,4,4,3}
0x8d9a {1349,234,41,10,10,5,4}
0x8d9b {32748,32748,46,46,5,5,2,2}
0x8d9c {7649,79,69,22,11,7,4}
0x8d9d {641,641,29,29,9,9,2,2}
0x8d9e {614,614,19,19,7,7,4,4}
0x8d9f {57321,217,54,20,14,5,1,1,1}
0x8da1 {12266,12266,22,22,6,6}
0x8da2 {10694,10694,32,32,4,4}
0x8da3 {65519,373,55,8,8,5,4}
0x8da4 {1517,1517,40,40,3,3}
0x8da5 {65519,319,77,15,14,6,3}
0x8da6 {1769,1769,26,26,7,7,3}
0x8da7 {232,232,23,23,5,5,4,4}
0x8da9 {4079,435,30,22,7,6,6}
0x8daa {3839,1012,59,15,7,7,2}
0x8dab {4079,4079,52,52,6,6,2,2}
0x8dac {13091,422,23,15,7,4,3}
0x8dad {28642,28642,45,45,2,2,2,2}
0x8dae {32369,32369,7,7,6,6,2,2}
0x8daf {16367,253,69,5,5,4,4,2,1}
0x8db1 {7649,289,84,21,16,2,2}
0x8db2 {21829,571,57,20,11,4,3}
0x8db3 {8174,8174,17,17,5,5,2,2}
0x8db4 {23606,694,33,33,3,3,3}
0x8db5 {32751,32751,35,35,2,2,2,2}
0x8db6 {15732,15732,18,18,2,2,2,2}
0x8db7 {21467,364,67,5,5,2,2,2,1}
0x8db8 {69,69,22,11,9,8,4}
0x8db9 {32748,32748,78,78,7,7,2,2}
0x8dba {7649,7649,59,59,5,5,2,2}
0x8dbb {57321,221,48,26,8,2,2,2,1}
0x8dbc {28642,28642,37,37,8,8,3,3}
0x8dbd {16367,390,21,17,16,2,2,2,1}
0x8dbe {13091,337,64,22,8,5,3,2,1}
0x8dbf {10219,10219,34,34,5,5,1,1,1,1}
0x8dc1 {16360,16360,33,33,8,8}
0x8dc2 {4665,4665,41,41,5,5}
0x8dc3 {194,194,13,13,5,5,1}
0x8dc4 {110,110,32,32,7,7}
0x8dc5 {3839,1012,42,13,10,6,5}
0x8dc6 {21829,57,42,17,4,4,4}
0x8dc7 {32751,32751,21,21,5,5,1,1}
0x8dc9 {21829,362,50,19,10,9,4}
0x8dca {374,244,79,24,11,6,4}
0x8dcb {4510,4510,29,29,4,4,3,3}
0x8dcc {1349,307,10,10,4,4,4}
0x8dcd {24557,24557,27,27,6,6,2,2}
0x8dce {852,852,29,29,8,8,3,3}
0x8dcf {7985,7985,39,31,13,5,1,1,1}
0x8dd1 {16367,571,11,11,11,5,4}
0x8dd2 {57321,263,64,26,8,5,4}
0x8dd3 {4583,4583,19,19,5,5,3,3}
0x8dd4 {7985,251,15,15,15,5,4}
0x8dd5 {10214,10214,40,40,6,6,2,2}
0x8dd6 {7889,7889,47,47,7,7,2,2}
0x8dd7 {65519,509,36,18,18,4,4,2,1}
0x8dd8 {113,113,30,30,4,4,4}
0x8dd9 {495,495,19,19,4,4,2,2}
0x8dda {746,746,20,20,11,11,2,2}
0x8ddb {21467,319,20,12,11,2,2,2,1}
0x8ddc {1254,1254,14,14,4,4,4,4}
0x8ddd {65519,265,71,12,4,2,2,2,1}
0x8dde {65519,617,62,11,9,6,4,2,1}
0x8ddf {6116,6116,38,38,7,7,1,1,1,1}
0x8de1 {65519,398,36,22,9,5,1}
0x8de2 {19669,19669,26,22,11,4,4}
0x8de3 {2028,2028,44,44,8,8,1,1}
0x8de4 {7145,128,12,7,7,7,3}
0x8de5 {30689,30689,27,27,6,6,5,5}
0x8de6 {238,238,112,112,7,7,4,4}
0x8de7 {5099,309,80,14,9,4,1,1,1}
0x8de9 {2714,2714,23,23,11,11,4,4}
0x8dea {4665,4665,40,40,7,7,2,2}
0x8deb {65519,304,89,22,5,4,4,2,1}
0x8dec {32748,32748,9,9,9,9,3,3}
0x8ded {11051,681,79,16,11,2,2,2,1}
0x8dee {16367,153,71,8,7,6,4,2,1}
0x8def {32751,32751,15,15,12,12,1,1,1,1}
0x8df1 {10779,10779,25,25,5,5,1,1}
0x8df2 {3032,3032,47,47,9,9,4,4}
0x8df3 {1286,82,38,6,6,5,1,1,1}
0x8df4 {10779,10779,28,28,7,7,3,3}
0x8df5 {3050,196,32,10,10,5,5,2,1}
0x8df6 {4079,72,55,13,11,6,3,2,1}
0x8df7 {28642,28642,28,28,8,8,1,1,1,1}
0x8df8 {32750,32750,43,43,6,6,1,1}
0x8df9 {1937,1937,46,6,6,6,1,1,1}
0x8dfa {57321,482,51,17,7,5,2,2,1}
0x8dfb {7889,7889,42,42,7,7,1,1,1,1}
0x8dfc {16367,571,61,23,9,9,1,1,1}
0x8dfd {10204,10204,41,41,6,6,1,1,1,1}
0x8dfe {1769,1769,24,24,10,10,1,1,1,1}
0x8dff {21829,185,31,25,1,1,1,1,1,1,1}
0x8e01 {6308,6308,71,71}
0x8e02 {299,299,52,52}
0x8e03 {21829,347,84,36,1}
0x8e04 {10906,10906,65,65}
0x8e05 {4076,360,42,24,15}
0x8e06 {18429,317,58,8,8}
0x8e07 {32751,32751,39,39,1,1}
0x8e09 {21829,429,55,20,9}
0x8e0a {64881,332,67,27,13}
0x8e0b {494,494,50,50,12,12}
0x8e0c {47507,679,41,25,8}
0x8e0d {1349,1349,47,47,6,6}
0x8e0e {2024,2024,33,33,7,7}
0x8e0f {614,614,38,30,1,1,1}
0x8e11 {21829,252,62,5,5}
0x8e12 {64881,320,19,19,12}
0x8e13 {1007,1007,37,37,5,5}
0x8e14 {65519,545,30,10,5}
0x8e15 {28642,28642,76,76,5,5}
0x8e16 {30689,30689,11,11,8,8}
0x8e17 {1769,145,50,22,14,5,1}
0x8e19 {24557,24557,41,41,8,8}
0x8e1a {32750,32750,33,33,6,6}
0x8e1b {57321,259,111,17,5,5,1}
0x8e1c {32751,32751,51,51,11,11}
0x8e1d {1349,1349,74,28,11,11,1}
0x8e1e {47507,211,71,7,7,7,1}
0x8e1f {1076,1076,37,37,1,1,1,1}
0x8e21 {1769,1769,28,28,6}
0x8e22 {21829,213,56,37,9}
0x8e23 {604,604,14,14,4,4}
0x8e24 {59039,334,63,28,4}
0x8e25 {32751,32751,59,59,8,8}
0x8e26 {8174,8174,62,62,7,7}
0x8e27 {21829,833,43,22,11,4,1}
0x8e29 {238,238,29,29,7,7}
0x8e2a {47,47,20,20,9,9}
0x8e2b {21829,452,11,11,6,6,4}
0x8e2c {2028,2028,26,26,8,8}
0x8e2d {4079,461,31,13,6,6,4}
0x8e2e {13091,483,88,15,10,8,4}
0x8e2f {3890,3890,50,50,9,9,1,1}
0x8e31 {32751,32751,53,53,5,5}
0x8e32 {32748,32748,39,39,12,12}
0x8e33 {16367,450,28,20,9,5,1}
0x8e34 {7985,7985,24,24,8,8}
0x8e35 {239,239,239,13,6,6,4}
0x8e36 {57321,377,40,9,9,8,4}
0x8e37 {3554,3554,40,40,10,10,1,1}
0x8e38 {242,242,114,114,4,4}
0x8e39 {7145,584,50,10,7,6,1}
0x8e3a {23606,118,65,18,6,6,4}
0x8e3b {27543,27543,27,27,4,4,1,1}
0x8e3c {2539,2539,29,27,8,4,1}
0x8e3d {3704,3704,25,25,8,8,1,1}
0x8e3e {3794,3794,40,40,10,10,1,1}
0x8e3f {4353,155,55,35,1,1,1,1,1}
0x8e41 {3890,94,20,16,13}
0x8e42 {65519,495,55,12,8}
0x8e43 {7145,7145,73,73,6,6}
0x8e44 {3050,238,37,19,13}
0x8e45 {32748,32748,10,10,8,8}
0x8e46 {32751,32751,35,35,4,4}
0x8e47 {4079,436,67,18,5,4,1}
0x8e49 {4079,4079,23,23,5,5}
0x8e4a {4076,4076,32,32,7,7}
0x8e4b {1937,1937,49,13,13,3,3}
0x8e4c {1517,1517,65,65,8,8}
0x8e4d {16367,697,76,23,6,6,4}
0x8e4e {65519,134,43,17,9,3,3}
0x8e4f {10906,10906,78,78,6,6,1,1}
0x8e51 {2030,2030,25,25,12,12}
0x8e52 {4665,4665,37,37,5,5}
0x8e53 {57321,343,14,14,9,5,4}
0x8e54 {4364,4364,47,47,12,12}
0x8e55 {18429,226,11,11,11,5,4}
0x8e56 {16367,93,24,24,7,7,4}
0x8e57 {32751,32751,14,14,5,5,3,3}
0x8e59 {59039,307,65,23,7,6,6}
0x8e5a {65519,504,12,12,8,5,4}
0x8e5b {8168,8168,38,38,6,6,3,3}
0x8e5c {1937,56,15,15,4,3,3}
0x8e5d {4665,4665,12,12,5,5,3,3}
0x8e5e {418,418,16,16,6,6,4,4}
0x8e5f {5099,5099,19,6,6,5,1,1,1}
0x8e61 {1889,1889,42,42,6,6}
0x8e62 {31666,31666,25,25,8,8}
0x8e63 {3053,215,11,11,11,6,1}
0x8e64 {27543,27543,61,61,9,9}
0x8e65 {65519,97,44,18,9,6,6}
0x8e66 {65519,271,53,8,8,8,4}
0x8e67 {1412,1412,31,31,8,8,1,1}
0x8e69 {16367,459,34,24,7,6,6}
0x8e6a {57321,287,51,20,9,7,4}
0x8e6b {30689,30689,40,40,8,8,4,4}
0x8e6c {3839,1012,41,12,12,8,4}
0x8e6d {32750,32750,45,45,6,6,2,2}
0x8e6e {728,728,32,32,10,10,3,3}
0x8e6f {7985,74,39,13,9,5,1,1,1}
0x8e71 {63441,455,71,12,5,5,1}
0x8e72 {194,34,13,13,5,4,4}
0x8e73 {238,238,112,112,5,5,1,1}
0x8e74 {65519,211,69,16,7,3,3}
0x8e75 {24557,24557,41,41,12,12,4,4}
0x8e76 {32748,32748,37,37,7,7,3,3}
0x8e77 {65519,312,47,29,7,7,1,1,1}
0x8e78 {65519,45,45,20,12,4,1}
0x8e79 {2028,2028,20,20,9,9,1,1}
0x8e7a {32751,32751,28,28,11,11,3,3}
0x8e7b {8174,388,69,15,13,8,1,1,1}
0x8e7c {2714,2714,28,28,7,7,1,1}
0x8e7d {7985,515,58,30,6,6,1,1,1}
0x8e7e {4079,4079,44,18,7,6,1,1,1}
0x8e7f {32751,32751,51,51,1,1,1,1,1,1}
0x8e81 {64881,344,60,10,10}
0x8e82 {21467,260,62,31,9}
0x8e83 {28642,28642,39,39,9,9}
0x8e84 {21467,237,21,10,10}
0x8e85 {32751,32751,45,45,7,7}
0x8e86 {1004,1004,47,47,6,6}
0x8e87 {3050,592,54,24,13,9,1}
0x8e89 {7796,7796,41,41,7,7}
0x8e8a {32751,32751,34,34,6,6}
0x8e8b {65519,229,43,26,7,7,4}
0x8e8c {28642,28642,37,37,4,4}
0x8e8d {21829,552,29,22,6,5,5}
0x8e8e {42971,223,35,22,6,3,3}
0x8e8f {32751,32751,43,43,5,5,1,1}
0x8e91 {1769,1769,46,46,5,5}
0x8e92 {2030,2030,16,16,8,8}
0x8e93 {59039,363,50,28,13,3,3}
0x8e94 {4079,4079,14,14,9,9}
0x8e95 {47507,115,38,21,6,5,4}
0x8e96 {21829,380,59,24,6,6,4}
0x8e97 {16360,16360,32,32,5,5,5,5}
0x8e99 {2539,2539,71,21,10,5,4}
0x8e9a {57321,147,42,19,6,3,3}
0x8e9b {24557,24557,33,33,5,5,3,3}
0x8e9c {6773,354,61,28,10,3,3}
